City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Seoul,1988,Athletics,Athletics,shot put,"NEIMKE, Kathrin",Women,GDR,East Germany,W,Silver
Seoul,1988,Athletics,Athletics,200m,"DA SILVA, Robson",Men,BRA,Brazil,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"LAKIC, Mara",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"SABONIS, Arvydas",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"DONOVAN, Anne Theresa",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"CVJETICANIN, Danko",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"LLOYD, Andrea Lane",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"GORDON, Bridgette C.",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"AUGMON, Stacey O.",Men,USA,United States,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"BAREL, Olessya",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"TIKHONENKO, Valeri",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"MCCLAIN, Katrina Felicia",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"ARAPOVIC, Franjo",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"MCCONNELL, Suzanne",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"BELOSTENNYI, Aleksandr",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"BULLETT, Victoria",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"WILD, Eleonora",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"NAKIC, Danira",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"GERLITS, Irina",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"MILOSEVIC, Bojana",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"VRANKOVIC, Stojan",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"WEATHERSPOON, Teresa",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"ROBINSON, David Maurice",Men,USA,United States,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"RICHMOND, Mitchell J.",Men,USA,United States,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"MIGLIENIKS, Igors",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"DIVAC, Vladimir",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"SAVITSKAYA, Galina",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"ANDERSON, William Lloyd",Men,USA,United States,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"GOLIC, Sladjana",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"ZASULSKAYA, Natalya",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"ARBUTINA, Andjelija",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"DORNIK, Polona",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"OBRADOVIC, Zeljko",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"CUTURA, Zoran",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"GRAYER, Jeffrey",Men,USA,United States,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"LELAS, Zana",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"KUKOC, Toni",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"GILLOM, Jennifer",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"KHOMICHUS, Valdemaras",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"SOOK, Tiit",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"GOBOROV, Valeri",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"COOPER, Cynthia Lynne",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"BAJKUSA, Vesna",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"ZDOVC, Juri",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"MUJANOVIC, Razija",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"KVESIC, Kornelija",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"REID, Herman J.R. Jr.",Men,USA,United States,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"RADJA, Dino",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"EDWARDS, Teresa",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"TARAKANOV, Sergei",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"LEONOVA, Aleksandra",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"RADULOVIC, Zdravko",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"KUDASHOVA, Elena",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"VANGELOVSKA, Stojna",Women,YUG,Yugoslavia,W,Silver
Seoul,1988,Basketball,Basketball,basketball,"MINKH, Irina",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"COLES, Vernell E.",Men,USA,United States,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"SUMNIKOVA, Irina",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"PASPALJ, Zarko",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"MARCHULENIS, Raimundas",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"MANNING, Danniel Ricardo",Men,USA,United States,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"SMITH, Charles Daniel",Men,USA,United States,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"PANKRASHKIN, Viktor",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"BROWN, Cynthia Louise",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"YAKOVLEVA, Olga",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"PETROVIC, Drazen",Men,YUG,Yugoslavia,M,Silver
Seoul,1988,Basketball,Basketball,basketball,"SMITH, Charles Edward Iv",Men,USA,United States,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"KURTINAITIS, Rimas",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"HAWKINS, Hersey",Men,USA,United States,M,Bronze
Seoul,1988,Basketball,Basketball,basketball,"VOLKOV, Aleksandr",Men,URS,Soviet Union,M,Gold
Seoul,1988,Basketball,Basketball,basketball,"TUOMAITE, Vitaliya",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"ETHRIDGE, Mary Camille",Women,USA,United States,W,Gold
Seoul,1988,Basketball,Basketball,basketball,"ZHEVKOVA, Olga",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"BURYAKINA, Olga",Women,URS,Soviet Union,W,Bronze
Seoul,1988,Basketball,Basketball,basketball,"MAJERLE, Daniel Lewis",Men,USA,United States,M,Bronze
Seoul,1988,Boxing,Boxing,81 - 91kg (heavyweight),"MERCER, Raymond A.",Men,USA,United States,M,Gold
Seoul,1988,Boxing,Boxing,60 - 63.5kg (light-welterweight),"MYRBERG, Lars",Men,SWE,Sweden,M,Bronze
Seoul,1988,Boxing,Boxing,51 - 54kg (bantamweight),"JULIO ROCHA, Jorge Eliecer",Men,COL,Colombia,M,Bronze
Seoul,1988,Boxing,Boxing,75 - 81kg (light-heavyweight),"SHANAVAZOV, Nurmagomed",Men,URS,Soviet Union,M,Silver
Seoul,1988,Boxing,Boxing,67 - 71kg (light-middleweight),"PARK, Si-Hun",Men,KOR,"Korea, South",M,Gold
Seoul,1988,Boxing,Boxing,57 - 60kg (lightweight),"ELLIS, Romallis",Men,USA,United States,M,Bronze
Seoul,1988,Boxing,Boxing,60 - 63.5kg (light-welterweight),"YANOVSKI, Vyacheslav",Men,URS,Soviet Union,M,Gold
Seoul,1988,Boxing,Boxing,54 - 57kg (featherweight),"LEE, Jae-Hyuk",Men,KOR,"Korea, South",M,Bronze
Seoul,1988,Boxing,Boxing,63.5 - 67kg (welterweight),"DYDAK, Jan",Men,POL,Poland,M,Bronze
Seoul,1988,Boxing,Boxing,81 - 91kg (heavyweight),"GOLOTA, Andrzej",Men,POL,Poland,M,Bronze
Seoul,1988,Boxing,Boxing,- 48kg (light-flyweight),"SERANTES, Leopoldo",Men,PHI,Philippines,M,Bronze
Seoul,1988,Boxing,Boxing,- 48kg (light-flyweight),"CARBAJAL, Michael",Men,USA,United States,M,Silver
Seoul,1988,Boxing,Boxing,71-75kg,"SANDE, Christopher",Men,KEN,Kenya,M,Bronze
Seoul,1988,Boxing,Boxing,48 - 51kg (flyweight),"GONZALEZ, Mario",Men,MEX,Mexico,M,Bronze
Seoul,1988,Boxing,Boxing,63.5 - 67kg (welterweight),"WANGILA, Robert",Men,KEN,Kenya,M,Gold
Seoul,1988,Boxing,Boxing,71-75kg,"SYED, Hussain Shah",Men,PAK,Pakistan,M,Bronze
Seoul,1988,Boxing,Boxing,+ 91kg (super heavyweight),"LEWIS, Lennox",Men,CAN,Canada,M,Gold
Seoul,1988,Boxing,Boxing,- 48kg (light-flyweight),"KHRISTOV, Ivailo Marinov",Men,BUL,Bulgaria,M,Gold
Seoul,1988,Boxing,Boxing,51 - 54kg (bantamweight),"KRISTOV, Aleksandar",Men,BUL,Bulgaria,M,Silver
Seoul,1988,Boxing,Boxing,48 - 51kg (flyweight),"SKRYABIN, Timofei",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Boxing,Boxing,48 - 51kg (flyweight),"KIM, Kwang-Sun",Men,KOR,"Korea, South",M,Gold
Seoul,1988,Boxing,Boxing,57 - 60kg (lightweight),"ZÜLOW, Andreas",Men,GDR,East Germany,M,Gold
Seoul,1988,Boxing,Boxing,+ 91kg (super heavyweight),"MIROSHNICHENKO, Aleksandr",Men,URS,Soviet Union,M,Bronze
Seoul,1988,Boxing,Boxing,71-75kg,"MASKE, Henry",Men,GDR,East Germany,M,Gold
Seoul,1988,Boxing,Boxing,63.5 - 67kg (welterweight),"GOULD, Kenneth",Men,USA,United States,M,Bronze
Seoul,1988,Boxing,Boxing,+ 91kg (super heavyweight),"BOWE, Riddick Lamont",Men,USA,United States,M,Silver
Seoul,1988,Boxing,Boxing,67 - 71kg (light-middleweight),"WOODHALL, Richard",Men,GBR,United Kingdom,M,Bronze
Seoul,1988,Boxing,Boxing,54 - 57kg (featherweight),"PARISI, Giovanni",Men,ITA,Italy,M,Gold
Seoul,1988,Boxing,Boxing,51 - 54kg (bantamweight),"MOOLSAN, Phajol",Men,THA,Thailand,M,Bronze
Seoul,1988,Boxing,Boxing,57 - 60kg (lightweight),"CRAMNE, George",Men,SWE,Sweden,M,Silver
Seoul,1988,Boxing,Boxing,54 - 57kg (featherweight),"DUMITRESCU, Daniel",Men,ROU,Romania,M,Silver
Seoul,1988,Boxing,Boxing,81 - 91kg (heavyweight),"VANDERLIJDE, Arnold",Men,NED,Netherlands,M,Bronze
Seoul,1988,Boxing,Boxing,48 - 51kg (flyweight),"TEWS, Andreas",Men,GDR,East Germany,M,Silver
Seoul,1988,Boxing,Boxing,+ 91kg (super heavyweight),"ZARENKIEWICZ, Janusz",Men,POL,Poland,M,Bronze
Seoul,1988,Boxing,Boxing,51 - 54kg (bantamweight),"MCKINNEY, Kennedy",Men,USA,United States,M,Gold
Seoul,1988,Boxing,Boxing,60 - 63.5kg (light-welterweight),"CHENEY, Grahame",Men,AUS,Australia,M,Silver
Seoul,1988,Boxing,Boxing,57 - 60kg (lightweight),"ENKHBAT, Nerguy",Men,MGL,Mongolia,M,Bronze
Seoul,1988,Boxing,Boxing,67 - 71kg (light-middleweight),"DOWNEY, Raymond Tyler",Men,CAN,Canada,M,Bronze
Seoul,1988,Boxing,Boxing,60 - 63.5kg (light-welterweight),"GIES, Reiner",Men,FRG,West Germany,M,Bronze
Seoul,1988,Boxing,Boxing,75 - 81kg (light-heavyweight),"PETRICH, Henryk",Men,POL,Poland,M,Bronze
Seoul,1988,Boxing,Boxing,- 48kg (light-flyweight),"ISASZEGI, Robert",Men,HUN,Hungary,M,Bronze
Seoul,1988,Boxing,Boxing,63.5 - 67kg (welterweight),"BOUDOUANI, Laurent",Men,FRA,France,M,Silver
Seoul,1988,Boxing,Boxing,67 - 71kg (light-middleweight),"JONES, Roy L. Ilnd",Men,USA,United States,M,Silver
Seoul,1988,Boxing,Boxing,75 - 81kg (light-heavyweight),"SKARO, Damir",Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Boxing,Boxing,71-75kg,"MARCUS, Egerton",Men,CAN,Canada,M,Silver
Seoul,1988,Boxing,Boxing,75 - 81kg (light-heavyweight),"MAYNARD, Andrew Lester",Men,USA,United States,M,Gold
Seoul,1988,Boxing,Boxing,81 - 91kg (heavyweight),"BAIK, Hyun-Man",Men,KOR,"Korea, South",M,Silver
Seoul,1988,Boxing,Boxing,54 - 57kg (featherweight),"ACHIK, Abdelhak",Men,MAR,Morocco,M,Bronze
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"FOSTER, Peter",Men,AUS,Australia,M,Bronze
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"GYULAY, Zsolt",Men,HUN,Hungary,M,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"BLUHM, Kay",Men,GDR,East Germany,M,Bronze
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"JURAVSCHI, Nikolai",Men,URS,Soviet Union,M,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"GUECHEVA, Vania",Women,BUL,Bulgaria,W,Bronze
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"FERGUSON, Ian Gordon",Men,NZL,New Zealand,M,Silver
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"STAHLE, Andreas",Men,GDR,East Germany,M,Bronze
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"BELLINGHAM, Norman Dean",Men,USA,United States,M,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"WOHLLEBE, Andre",Men,GDR,East Germany,M,Bronze
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"FISCHER, Birgit",Women,GDR,East Germany,W,Silver
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"SINGER, Heike",Women,GDR,East Germany,W,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"PALIISKA, Diana",Women,BUL,Bulgaria,W,Silver
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"GYULAY, Zsolt",Men,HUN,Hungary,M,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"BARTON, Gregory Mark",Men,USA,United States,M,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"FISCHER, Birgit",Women,GDR,East Germany,W,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"HEUKRODT, Olaf",Men,GDR,East Germany,M,Silver
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"MOTUZENKO, Aleksandr",Men,URS,Soviet Union,M,Silver
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"ABRAHAM, Attila",Men,HUN,Hungary,M,Bronze
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"SLIWINSKI, Michal",Men,URS,Soviet Union,M,Silver
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"MAC DONALD, Christopher Paul",Men,NZL,New Zealand,M,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"RENEYSKIY, Viktor",Men,URS,Soviet Union,M,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"CSIPES, Ferenc",Men,HUN,Hungary,M,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"FISCHER, Birgit",Women,GDR,East Germany,W,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"LBIK, Marek",Men,POL,Poland,M,Silver
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"MAC DONALD, Christopher Paul",Men,NZL,New Zealand,M,Bronze
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"KLEMENTYEV, Ivans",Men,URS,Soviet Union,M,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"DENISOV, Victor",Men,URS,Soviet Union,M,Silver
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"NOTHNAGEL-VON SECK, Anke",Women,GDR,East Germany,W,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"BARTON, Gregory Mark",Men,USA,United States,M,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"NAGAEV, Igor",Men,URS,Soviet Union,M,Silver
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"ABRAHAM, Attila",Men,HUN,Hungary,M,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"COX, Annemarie",Women,NED,Netherlands,W,Bronze
